,0
3011,0.335116803
3012,0.405089346
3013,0.427483031
3014,0.382367715
3015,0.364089923
3016,0.459114931
3017,0.370523175
3018,0.345938289
3019,0.37635211
3020,0.33052788
3021,0.383785812
3022,0.436760387
3023,0.445004194
3024,0.412433403
3025,0.358561795
3026,0.407038675
3027,0.398554381
3028,0.4922756
3029,0.422441874
3030,0.343097638
3031,0.433507342
3032,0.407252478
3033,0.38982647
3034,0.422588053
3035,0.386400925
3036,0.350854426
3037,0.432074867
3038,0.350112673
3039,0.336615952
3040,0.378813303
3041,0.375916863
3042,0.359311013
3043,0.376826954
3044,0.442004822
3045,0.427582229
3046,0.398491456
3047,0.4181092
3048,0.49719724
3049,0.372698209
3050,0.397390568
3051,0.361850448
3052,0.370837615
3053,0.419462868
3054,0.370741107
3055,0.394907507
3056,0.463643247
3057,0.33806328
3058,0.480354089
3059,0.395721946
3060,0.428498934
3061,0.362577632
3062,0.447994335
3063,0.456257675
3064,0.447147927
3065,0.364590305
3066,0.345217785
3067,0.425134043
3068,0.329710957
3069,0.320350301
3070,0.340537292
3071,0.368249497
3072,0.480858108
3073,0.361831299
3074,0.464932061
3075,0.277852849
3076,0.448332074
3077,0.437582544
3078,0.475955567
3079,0.396162837
3080,0.367069425
3081,0.382163379
3082,0.44228204
3083,0.474268854
3084,0.373818658
3085,0.305279972
3086,0.409298778
3087,0.383541779
3088,0.367620857
3089,0.373965294
3090,0.359715691
3091,0.448061593
3092,0.408500032
3093,0.418257906
3094,0.406835291
3095,0.276290159
3096,0.509583149
3097,0.368465612
3098,0.430411498
3099,0.384724342
3100,0.390154855
3101,0.326808186
3102,0.363911707
3103,0.37427964
3104,0.343782219
3105,0.449734522
3106,0.337797213
3107,0.554711794
3108,0.495211388
3109,0.453804913
3110,0.415952549
3111,0.328587466
3112,0.37828341
3113,0.405715982
3114,0.362847777
3115,0.355818082
3116,0.530868357
3117,0.389350109
3118,0.408253655
3119,0.476474942
3120,0.395861724
3121,0.408662085
3122,0.503501822
3123,0.4059964
3124,0.409091214
3125,0.471748274
3126,0.419680998
3127,0.4286071
3128,0.358875216
3129,0.377209228
3130,0.364646352
3131,0.337347157
3132,0.404058654
3133,0.452761732
3134,0.417701071
3135,0.447714592
3136,0.448475742
3137,0.43841362
3138,0.441629313
3139,0.300477917
3140,0.431323212
3141,0.406370909
3142,0.366448159
3143,0.429384043
3144,0.344265819
3145,0.392869681
3146,0.443730759
3147,0.353490509
3148,0.422868839
3149,0.442710992
3150,0.380287943
3151,0.465294507
3152,0.446224935
3153,0.399123264
3154,0.427226323
3155,0.416971499
3156,0.37742463
3157,0.371522475
3158,0.319875398
3159,0.370714112
3160,0.434895933
3161,0.444090052
3162,0.374164535
3163,0.332905352
3164,0.368907592
3165,0.337996808
3166,0.444119858
3167,0.401292545
3168,0.440564909
3169,0.457146334
3170,0.459258324
3171,0.414587063
3172,0.450261649
3173,0.434298889
3174,0.475266231
3175,0.369025518
3176,0.388296372
3177,0.442259705
3178,0.44596487
3179,0.412715246
3180,0.426258682
3181,0.45446462
3182,0.430802181
3183,0.424248529
3184,0.429728781
3185,0.383204023
3186,0.36123722
3187,0.375097528
3188,0.46490885
3189,0.411803759
3190,0.422050025
3191,0.438705832
3192,0.413883633
3193,0.464669938
3194,0.462718808
3195,0.395089433
3196,0.480129859
3197,0.354072441
3198,0.375004422
3199,0.382644861
3200,0.378760649
3201,0.377682523
3202,0.334010926
3203,0.372815495
3204,0.417018587
3205,0.301954413
3206,0.321710924
3207,0.487548
3208,0.270320274
3209,0.362342812
3210,0.4645222
3211,0.379807365
3212,0.470594608
3213,0.405163539
3214,0.496357809
3215,0.439601623
3216,0.46533777
3217,0.42892196
3218,0.389619597
3219,0.456627216
3220,0.345597112
3221,0.391747006
3222,0.396541694
3223,0.425856003
3224,0.48010514
3225,0.441674783
3226,0.343042404
3227,0.437660459
3228,0.397166981
3229,0.377258392
3230,0.451867746
3231,0.402027752
3232,0.368588968
3233,0.473527278
3234,0.398238003
3235,0.325596608
3236,0.421007339
3237,0.391420432
3238,0.398765844
3239,0.468370572
3240,0.383852121
3241,0.453848309
3242,0.462210876
3243,0.454077971
3244,0.45128893
3245,0.420276253
3246,0.411245546
3247,0.3246285
3248,0.346575708
3249,0.3348545
3250,0.368173177
3251,0.426329077
3252,0.370885145
3253,0.366878115
3254,0.466770493
3255,0.453532436
3256,0.294011625
3257,0.428014722
3258,0.32801565
3259,0.359614779
3260,0.445495236
3261,0.406261363
3262,0.418326333
3263,0.465359878
3264,0.386828581
3265,0.309570023
3266,0.413664545
3267,0.389982423
3268,0.467417048
3269,0.42855669
3270,0.397217626
3271,0.328354956
3272,0.315469519
3273,0.318529976
3274,0.491091668
3275,0.326585855
3276,0.353305232
3277,0.482784433
3278,0.393292976
3279,0.459922441
3280,0.38886851
3281,0.412166815
3282,0.421595955
3283,0.448457939
3284,0.470336999
3285,0.399965258
3286,0.464725883
3287,0.4037341
3288,0.402720535
3289,0.405602195
3290,0.307110883
3291,0.380469012
3292,0.477353094
3293,0.344303397
3294,0.377415941
3295,0.433343069
3296,0.416626084
3297,0.407966411
3298,0.29963505
3299,0.384211728
3300,0.366237764
3301,0.466612976
3302,0.479410495
3303,0.347469295
3304,0.422063981
3305,0.432039202
3306,0.398687898
3307,0.490548005
3308,0.434985144
3309,0.457302886
3310,0.460337456
3311,0.382644621
3312,0.365079322
3313,0.43417411
3314,0.381449695
3315,0.430633532
3316,0.416274185
3317,0.477405042
3318,0.382556669
3319,0.470072614
3320,0.399333086
3321,0.494772967
3322,0.350163835
3323,0.43075019
3324,0.356611997
3325,0.414936284
3326,0.50233109
3327,0.393758418
3328,0.532015697
3329,0.457071756
3330,0.40364867
3331,0.466258461
3332,0.453850977
3333,0.532625163
3334,0.391782697
3335,0.434395225
3336,0.472342387
3337,0.426953716
3338,0.372112904
3339,0.330718478
3340,0.439075373
3341,0.487779426
3342,0.349058829
3343,0.351234403
3344,0.325567941
3345,0.388653811
3346,0.361510411
3347,0.45556673
3348,0.375934442
3349,0.470820352
3350,0.480824767
3351,0.335864715
3352,0.384269959
3353,0.348538796
3354,0.34902583
3355,0.439804664
3356,0.441543952
3357,0.457379307
3358,0.369223478
3359,0.397909694
3360,0.399523106
3361,0.47015142
3362,0.373303068
3363,0.32912019
3364,0.394070983
3365,0.413176614
3366,0.4077178
3367,0.439288465
3368,0.431949368
3369,0.502400607
3370,0.318889
3371,0.404277796
3372,0.462620125
3373,0.334716845
3374,0.363553619
3375,0.469421278
3376,0.388830585
3377,0.35059175
3378,0.422974513
3379,0.435464292
3380,0.343448496
3381,0.380400073
3382,0.424843192
3383,0.402988318
3384,0.409911648
3385,0.380957017
3386,0.426976528
3387,0.365895059
3388,0.380328245
3389,0.373285137
3390,0.443325457
3391,0.478761149
3392,0.356484671
3393,0.450262353
3394,0.432860157
3395,0.40754562
3396,0.367914768
3397,0.40308537
3398,0.40144114
3399,0.360647504
3400,0.371844026
3401,0.398729503
3402,0.432532965
3403,0.414989768
3404,0.482071379
3405,0.434729819
3406,0.359541419
3407,0.484625869
3408,0.345206935
3409,0.372081124
3410,0.445410016
3411,0.369900121
3412,0.413720678
3413,0.310186346
3414,0.360463874
3415,0.414270072
3416,0.33790462
3417,0.421821082
3418,0.395035202
3419,0.378443987
3420,0.383767429
3421,0.383531153
3422,0.38747732
3423,0.343844227
3424,0.348487668
3425,0.386876967
3426,0.391443726
3427,0.404845806
3428,0.466907665
3429,0.420721081
3430,0.371423169
3431,0.414167456
3432,0.27263674
3433,0.403438222
3434,0.390156584
3435,0.472519288
3436,0.407499163
3437,0.44815664
3438,0.313433562
3439,0.4279889
3440,0.484621896
3441,0.385188969
3442,0.404816021
3443,0.376129761
3444,0.447934226
3445,0.399878294
3446,0.382158844
3447,0.435518637
3448,0.44930942
3449,0.27291584
3450,0.357980113
3451,0.421043471
3452,0.407933617
3453,0.421460714
3454,0.290849473
3455,0.384327597
3456,0.493775531
3457,0.302253783
3458,0.372591829
3459,0.395159698
3460,0.372021853
3461,0.418340662
3462,0.373774628
3463,0.509943152
3464,0.398591949
3465,0.439341089
3466,0.398340272
3467,0.355991544
3468,0.402421958
3469,0.440636208
3470,0.362603808
3471,0.374090951
3472,0.3064341
3473,0.48100092
3474,0.396738664
3475,0.411535695
3476,0.425106058
3477,0.390103089
3478,0.380017954
3479,0.446817033
3480,0.406808553
3481,0.464363779
3482,0.366176136
3483,0.507949022
3484,0.303951087
3485,0.403710687
3486,0.419052482
3487,0.416984818
3488,0.398653485
3489,0.44127514
3490,0.442774137
3491,0.364846996
3492,0.391491378
3493,0.391487071
3494,0.450743608
3495,0.387667469
3496,0.42237068
3497,0.520829316
3498,0.449176531
3499,0.425404938
3500,0.454157549
3501,0.432747533
3502,0.398174914
3503,0.472703641
3504,0.46186288
3505,0.375378868
3506,0.322159534
3507,0.37439864
3508,0.416282228
3509,0.396868614
3510,0.380625487
3511,0.36431595
3512,0.392141039
3513,0.359954147
3514,0.381721333
3515,0.308619329
3516,0.37337643
3517,0.400641383
3518,0.38480175
3519,0.410881681
3520,0.409675591
3521,0.449604863
3522,0.42981682
3523,0.41972855
3524,0.322809508
3525,0.365170329
3526,0.366346621
3527,0.29427196
3528,0.380585309
3529,0.454169991
3530,0.442448919
3531,0.339438239
3532,0.346366686
3533,0.431754722
3534,0.407578178
3535,0.35215377
3536,0.42715879
3537,0.414110798
3538,0.374513564
3539,0.493018257
3540,0.340778509
3541,0.408300226
3542,0.353623322
3543,0.37383742
3544,0.464888287
3545,0.402074738
3546,0.450512616
3547,0.456805526
3548,0.396845385
3549,0.315287353
3550,0.469937225
3551,0.340554647
3552,0.376111959
3553,0.281702767
3554,0.426632772
3555,0.46157198
3556,0.406017378
3557,0.420096948
3558,0.503100453
3559,0.482411565
3560,0.374582025
3561,0.3109685
3562,0.428694817
3563,0.44971184
3564,0.406536382
3565,0.416407272
3566,0.382043681
3567,0.340491596
3568,0.44007962
3569,0.350735218
3570,0.398490086
3571,0.379409782
3572,0.386247922
3573,0.431375709
3574,0.456184766
3575,0.451250507
3576,0.468897456
3577,0.367115856
3578,0.470113437
3579,0.482559668
3580,0.447157016
3581,0.423994257
3582,0.381584161
3583,0.45016155
3584,0.400423713
3585,0.370806124
3586,0.383291193
3587,0.439492816
3588,0.450509149
3589,0.409825283
3590,0.265702247
3591,0.426912158
3592,0.354440104
3593,0.386438789
3594,0.410032611
3595,0.444595672
3596,0.400654929
3597,0.432004209
3598,0.382181563
3599,0.419084961
3600,0.458431351
3601,0.387866217
3602,0.403044757
3603,0.444136596
3604,0.369154406
3605,0.450198039
3606,0.428460561
3607,0.515294541
3608,0.416540952
3609,0.400025943
3610,0.390627217
3611,0.392743813
3612,0.402537751
3613,0.411087042
3614,0.425018266
3615,0.412604335
3616,0.463180124
3617,0.325934812
3618,0.455453311
3619,0.408646957
3620,0.38984603
3621,0.363526917
3622,0.454005981
3623,0.387934422
3624,0.380091436
3625,0.425060289
3626,0.411895006
3627,0.362017052
3628,0.460537095
3629,0.340811971
3630,0.350613027
3631,0.43089487
3632,0.498613385
3633,0.490367739
3634,0.404039252
3635,0.381468877
3636,0.316903586
3637,0.478281964
3638,0.390634919
3639,0.418024946
3640,0.401071003
3641,0.381920831
3642,0.414632952
3643,0.385668885
3644,0.440835818
3645,0.366433296
3646,0.471870382
3647,0.310183191
3648,0.428227352
3649,0.398496837
3650,0.275399466
3651,0.321146463
3652,0.484696
3653,0.431906383
3654,0.348594404
3655,0.429069046
3656,0.350912539
3657,0.322815517
3658,0.361755157
3659,0.413322089
3660,0.329785672
3661,0.371232646
3662,0.387683653
3663,0.465495444
3664,0.404448566
3665,0.35486955
3666,0.40838854
3667,0.308404639
3668,0.463660649
3669,0.37146006
3670,0.426422973
3671,0.451623186
3672,0.37532768
3673,0.366164546
3674,0.352969648
3675,0.463822839
3676,0.373740996
3677,0.516434033
3678,0.40146681
3679,0.366973489
3680,0.454252897
3681,0.442530018
3682,0.445176187
3683,0.357337881
3684,0.396450247
3685,0.333214783
3686,0.456895261
3687,0.318861465
3688,0.441351174
3689,0.393850379
3690,0.352727471
3691,0.390003407
3692,0.409029195
3693,0.314084783
3694,0.377721918
3695,0.397538975
3696,0.398154607
3697,0.391023676
3698,0.387870877
3699,0.420958269
3700,0.454669131
3701,0.415052906
3702,0.388440978
3703,0.358191166
3704,0.4017436
3705,0.364212179
3706,0.470147904
3707,0.389185865
3708,0.32317012
3709,0.377600664
3710,0.363058895
3711,0.340602613
3712,0.471368001
3713,0.416699782
3714,0.336785971
3715,0.27989703
3716,0.434186296
3717,0.376585689
3718,0.369824093
3719,0.40074323
3720,0.472071699
3721,0.470834439
3722,0.390330652
3723,0.443374025
3724,0.454855158
3725,0.395337144
3726,0.355597765
3727,0.419852578
3728,0.471610286
3729,0.441468257
3730,0.450355986
3731,0.363823706
3732,0.303502455
3733,0.33065946
3734,0.420923345
3735,0.384805748
3736,0.440398062
3737,0.439483699
3738,0.39972784
3739,0.476866985
3740,0.402545684
3741,0.3529774
3742,0.32226841
3743,0.411182699
3744,0.410705937
3745,0.391898184
3746,0.344187812
3747,0.435637528
3748,0.403389809
3749,0.369342104
3750,0.424874744
3751,0.370319757
3752,0.324943857
3753,0.349638754
3754,0.375826894
3755,0.423840568
3756,0.404295648
3757,0.374006754
3758,0.455721047
3759,0.410684441
3760,0.309450544
3761,0.393229828
3762,0.332304588
3763,0.433384956
3764,0.42675326
3765,0.402651775
3766,0.53414322
3767,0.40295112
3768,0.43976661
3769,0.488215602
3770,0.462330952
3771,0.359841994
3772,0.389847449
3773,0.27194309
3774,0.37425868
3775,0.375440542
3776,0.41108566
3777,0.490309718
3778,0.398031623
3779,0.312119013
3780,0.339214618
3781,0.461659692
3782,0.423226953
3783,0.40253471
3784,0.400698028
3785,0.40439614
3786,0.35724002
3787,0.368180109
3788,0.436796516
3789,0.385862596
3790,0.392933476
3791,0.515699535
3792,0.4334055
3793,0.430124558
3794,0.361014295
3795,0.439326713
3796,0.400515108
3797,0.391230964
3798,0.387819288
3799,0.409134276
3800,0.390823704
3801,0.417304809
3802,0.410364177
3803,0.32635486
3804,0.371041657
3805,0.475216775
3806,0.353561643
3807,0.383725352
3808,0.47143465
3809,0.418905938
3810,0.538581042
3811,0.312938548
3812,0.422549836
3813,0.401283732
3814,0.448693322
3815,0.450911877
3816,0.41646876
3817,0.373448737
3818,0.285713992
3819,0.362123054
3820,0.304958078
3821,0.42962148
3822,0.333155856
3823,0.405799468
3824,0.439472521
3825,0.38010276
3826,0.425434732
3827,0.43941384
3828,0.439858503
3829,0.36556107
3830,0.470407543
3831,0.341105697
3832,0.39632492
3833,0.398813056
3834,0.3870177
3835,0.399388653
3836,0.478148407
3837,0.436820208
3838,0.360917057
3839,0.485650917
3840,0.434811271
3841,0.426269255
3842,0.403828233
3843,0.4418937
3844,0.336828437
3845,0.40647562
3846,0.367627728
3847,0.374368866
3848,0.385858832
3849,0.41707062
3850,0.347207996
3851,0.418019818
3852,0.420344744
3853,0.357507782
3854,0.328310101
3855,0.449298158
3856,0.420204085
3857,0.394015104
3858,0.383062613
3859,0.369242973
3860,0.373767522
3861,0.35130258
3862,0.372157707
3863,0.480724137
3864,0.417158174
3865,0.372242966
3866,0.500193237
3867,0.34422456
3868,0.305436533
3869,0.423943437
3870,0.340896102
3871,0.317156971
3872,0.47854994
3873,0.387380181
3874,0.321170828
3875,0.452295473
3876,0.399406991
3877,0.355014055
3878,0.363254389
3879,0.32833102
3880,0.424544805
3881,0.338746146
3882,0.409375052
3883,0.371393281
3884,0.480538871
3885,0.403352623
3886,0.365430925
3887,0.490390998
3888,0.33934878
3889,0.452549789
3890,0.31849426
3891,0.394086458
3892,0.384323902
3893,0.353964569
3894,0.504680879
3895,0.394402452
3896,0.367307014
3897,0.369391831
3898,0.510045878
3899,0.427280718
3900,0.403710304
3901,0.321413901
3902,0.373983302
3903,0.397442326
3904,0.389820168
3905,0.360440711
3906,0.307021903
3907,0.396385189
3908,0.424631119
3909,0.432117968
3910,0.442048781
3911,0.387662017
3912,0.3402194
3913,0.428956811
3914,0.330718253
3915,0.450939712
3916,0.461839011
3917,0.462981189
3918,0.455596501
3919,0.363550415
3920,0.377237813
3921,0.347045852
3922,0.323995425
3923,0.413048041
3924,0.42089979
3925,0.416073676
3926,0.460519994
3927,0.450413817
3928,0.43003501
3929,0.486004783
3930,0.387145838
3931,0.496355816
3932,0.392475815
3933,0.458900602
3934,0.419626873
3935,0.399804321
3936,0.39173957
3937,0.32295444
3938,0.420488654
3939,0.252744364
3940,0.423476644
3941,0.341251463
3942,0.498229017
3943,0.367480243
3944,0.406048125
3945,0.34702193
3946,0.406268153
3947,0.298037992
3948,0.407053843
3949,0.458796012
3950,0.340605225
3951,0.385599064
3952,0.398380015
3953,0.333626987
3954,0.468691939
3955,0.39314822
3956,0.485576418
3957,0.39265145
3958,0.41606296
3959,0.433480662
3960,0.407228487
3961,0.337730463
3962,0.365683573
3963,0.456574838
3964,0.384721014
3965,0.365678783
3966,0.425188837
3967,0.445305451
3968,0.431780389
3969,0.491973667
3970,0.399168533
3971,0.357880834
3972,0.321440883
3973,0.410991871
3974,0.423541152
3975,0.394332677
3976,0.503078669
3977,0.441636196
3978,0.370364185
3979,0.488451717
3980,0.402317692
3981,0.408577449
3982,0.366980571
3983,0.316001183
3984,0.376248537
3985,0.374060929
3986,0.407397782
3987,0.30749724
3988,0.370222813
3989,0.411593391
3990,0.361224336
3991,0.304868876
3992,0.306036028
3993,0.44453966
3994,0.442254977
3995,0.389699638
3996,0.394955166
3997,0.38059231
3998,0.408858193
3999,0.482866816
4000,0.394313335
4001,0.402288166
4002,0.457407123
4003,0.418361169
4004,0.388360032
4005,0.395505735
4006,0.305863754
4007,0.350042241
4008,0.319558787
4009,0.375856843
4010,0.406034018
4011,0.374050311
4012,0.459860574
4013,0.32946638
4014,0.43990129
4015,0.47937799
4016,0.377972154
4017,0.367480133
4018,0.395558264
4019,0.432313993
4020,0.377875317
4021,0.39151185
4022,0.296340855
4023,0.404610087
4024,0.403525451
4025,0.376776958
4026,0.407783396
4027,0.425130491
4028,0.367874275
4029,0.403543878
4030,0.393669863
4031,0.361552096
4032,0.416197183
4033,0.351718434
4034,0.329191756
4035,0.447034429
4036,0.353223071
4037,0.465214589
4038,0.405197246
4039,0.390914358
4040,0.40631217
4041,0.352691732
4042,0.438413357
4043,0.484093398
4044,0.379956196
4045,0.39356696
4046,0.445496978
4047,0.361437361
4048,0.452174702
4049,0.349472272
4050,0.453165742
4051,0.389628895
4052,0.531636369
4053,0.337945806
4054,0.389506252
4055,0.372939766
4056,0.367592463
4057,0.395826152
4058,0.448347255
4059,0.383020118
4060,0.33077141
4061,0.389616474
4062,0.381905119
4063,0.4185781
4064,0.455694494
4065,0.474982913
4066,0.446026279
4067,0.355624794
4068,0.381077779
4069,0.468523083
4070,0.340480043
4071,0.368712374
4072,0.339849243
4073,0.447917603
4074,0.460851955
4075,0.370885586
4076,0.358587793
4077,0.348025627
4078,0.468469868
4079,0.423825108
4080,0.436544941
4081,0.324313126
4082,0.456257
4083,0.356788008
4084,0.306710387
4085,0.387238731
4086,0.390238669
4087,0.382782755
4088,0.321130341
4089,0.410449936
4090,0.46443061
4091,0.404099935
4092,0.424455957
4093,0.381868008
4094,0.396765856
4095,0.412615252
4096,0.373546645
4097,0.316716061
4098,0.359394409
4099,0.395903576
4100,0.442814449
4101,0.418399984
4102,0.508313373
4103,0.415053566
4104,0.316376234
4105,0.488925584
4106,0.418629812
4107,0.451588595
4108,0.381325886
4109,0.391477324
4110,0.336725233
4111,0.431865792
4112,0.352936613
4113,0.355282344
4114,0.364889026
4115,0.405556825
4116,0.360522205
4117,0.339281097
4118,0.418553184
4119,0.416550105
4120,0.428922896
4121,0.396073184
4122,0.443979802
4123,0.368090203
4124,0.502842822
4125,0.388367162
4126,0.466964935
4127,0.312718283
4128,0.429723017
4129,0.429654094
4130,0.371001518
4131,0.40270653
4132,0.413153529
4133,0.412423866
4134,0.458363217
4135,0.360910141
4136,0.38646822
4137,0.390421829
4138,0.337407038
4139,0.456704071
4140,0.363563714
4141,0.359303736
4142,0.355757342
4143,0.43046647
4144,0.405644069
4145,0.470046927
4146,0.374615373
4147,0.382592806
4148,0.404508515
4149,0.447562441
4150,0.434227381
4151,0.337367264
4152,0.318565736
4153,0.412544021
4154,0.37807734
4155,0.438820546
4156,0.27812899
4157,0.34932275
4158,0.354835313
4159,0.370184334
4160,0.365200964
4161,0.329601136
4162,0.410073295
4163,0.460866145
4164,0.346822089
4165,0.385342407
4166,0.334022511
4167,0.476721164
4168,0.406002126
4169,0.441614104
4170,0.344658707
4171,0.40681336
4172,0.435433557
4173,0.356934723
4174,0.384482837
4175,0.416647256
4176,0.439365325
4177,0.412410212
4178,0.384040471
4179,0.384969316
4180,0.522581821
4181,0.426630675
4182,0.438295649
4183,0.484289738
4184,0.288676445
4185,0.480305704
4186,0.46869318
4187,0.488943973
4188,0.444109186
4189,0.390882233
4190,0.475843962
4191,0.403798962
4192,0.403385273
4193,0.431654405
4194,0.315150967
4195,0.425391488
4196,0.39239487
4197,0.333907314
4198,0.392482361
4199,0.331151704
4200,0.414345152
4201,0.431802553
4202,0.340865776
4203,0.397326098
4204,0.475002453
4205,0.382078564
4206,0.389704255
4207,0.422797605
4208,0.298293575
4209,0.41082757
4210,0.362224516
4211,0.495875737
4212,0.47220525
4213,0.415801867
4214,0.379111119
4215,0.332349082
4216,0.466051779
4217,0.339139136
4218,0.3906102
4219,0.397225937
4220,0.437979818
4221,0.502395891
4222,0.378702956
4223,0.473361483
4224,0.444690275
4225,0.387829785
4226,0.352097272
4227,0.319078071
4228,0.422362008
4229,0.398000204
4230,0.396871735
4231,0.411044138
4232,0.4456096
4233,0.403667049
4234,0.406091751
4235,0.430353273
4236,0.353893972
4237,0.406622936
4238,0.334419496
4239,0.449000669
4240,0.358644786
4241,0.397539312
4242,0.448701617
4243,0.390122323
4244,0.4647332
4245,0.465728893
4246,0.434746509
4247,0.39766116
4248,0.333709185
4249,0.365592447
4250,0.438121461
4251,0.39394091
4252,0.442521774
4253,0.426483255
4254,0.326503309
4255,0.393178963
4256,0.469202278
4257,0.346355837
4258,0.353726706
4259,0.319082237
4260,0.435052656
4261,0.332854764
4262,0.376311304
4263,0.448651298
4264,0.485608567
4265,0.388828456
4266,0.423414676
4267,0.449661163
4268,0.429156091
4269,0.441826698
4270,0.382636806
4271,0.346911006
4272,0.388312274
4273,0.379826813
4274,0.377912149
4275,0.430230627
4276,0.42678068
4277,0.370727671
4278,0.334619972
4279,0.347824946
4280,0.435846744
4281,0.400945896
4282,0.370482981
4283,0.39172888
4284,0.381505611
4285,0.270667209
4286,0.358263361
4287,0.352349779
4288,0.359771845
4289,0.391195994
4290,0.427343699
4291,0.422400131
4292,0.432692241
4293,0.351846204
4294,0.389736108
4295,0.415585159
4296,0.35586993
4297,0.441380007
4298,0.389701246
4299,0.408320304
4300,0.4721804
4301,0.43079217
4302,0.388640406
4303,0.349012529
4304,0.311948797
4305,0.416253476
4306,0.320923721
4307,0.379605273
4308,0.327638876
4309,0.409782909
4310,0.391324946
4311,0.459178143
4312,0.415173327
4313,0.452191837
4314,0.467977202
4315,0.441186089
4316,0.462136332
4317,0.398974054
4318,0.350852353
4319,0.351106409
4320,0.378895236
4321,0.472130707
4322,0.397148499
4323,0.361926062
4324,0.39669619
4325,0.466036677
4326,0.456727729
4327,0.381544115
4328,0.433695423
4329,0.508626394
4330,0.431239718
4331,0.3803301
4332,0.376578659
4333,0.382395281
4334,0.403269443
4335,0.344285752
4336,0.393052565
4337,0.288264478
4338,0.395185365
4339,0.333740093
4340,0.369861424
4341,0.350440164
4342,0.477274474
4343,0.453972461
4344,0.467360425
4345,0.435797009
4346,0.370274122
4347,0.4664781
4348,0.321589542
4349,0.385067726
4350,0.37130153
4351,0.392063434
4352,0.368729897
4353,0.39210186
4354,0.481501544
4355,0.436511546
4356,0.416365753
4357,0.447426295
4358,0.454071053
4359,0.404784774
4360,0.334244089
4361,0.386636498
4362,0.414386566
4363,0.346869054
4364,0.371402545
4365,0.358457631
4366,0.460206218
4367,0.377487948
4368,0.399380801
4369,0.330265714
4370,0.510245657
4371,0.402651468
4372,0.378140543
4373,0.384328259
4374,0.443744767
4375,0.324967393
4376,0.420909058
4377,0.489990324
4378,0.329007697
4379,0.373146417
4380,0.457560546
4381,0.43964177
4382,0.534038488
4383,0.383092876
4384,0.402576102
4385,0.353535717
4386,0.427627198
4387,0.304147937
4388,0.361927119
4389,0.324245118
4390,0.437697629
4391,0.485401475
4392,0.445912444
4393,0.442879049
4394,0.39937809
4395,0.389499699
4396,0.432429085
4397,0.419285094
4398,0.353931604
4399,0.365003634
4400,0.338427442
4401,0.478448161
4402,0.393980515
4403,0.455692816
4404,0.413848618
4405,0.402149719
4406,0.454081748
4407,0.393301697
4408,0.470968678
4409,0.403075035
4410,0.388291587
4411,0.345173772
4412,0.383492255
4413,0.369126211
4414,0.387473289
4415,0.399419897
4416,0.500877504
4417,0.48631527
4418,0.362480971
4419,0.426914274
4420,0.397430593
4421,0.369928483
4422,0.321734963
4423,0.365547475
4424,0.398867836
4425,0.390488955
4426,0.365183583
4427,0.384362376
4428,0.484478812
4429,0.407604244
4430,0.33078112
4431,0.443526523
4432,0.410115757
4433,0.382740253
4434,0.363113593
4435,0.335093558
4436,0.401792738
4437,0.408377571
4438,0.408117557
4439,0.379276458
4440,0.456896258
4441,0.455235454
4442,0.425599621
4443,0.496696541
4444,0.407258856
4445,0.318789601
4446,0.39477264
4447,0.413839929
4448,0.418605392
4449,0.338817736
4450,0.392940936
4451,0.497056374
4452,0.463692113
4453,0.471000566
4454,0.371527007
4455,0.311503045
4456,0.446088509
4457,0.404556865
4458,0.455578608
4459,0.469651328
4460,0.370015262
4461,0.344029745
4462,0.296768587
4463,0.461314211
4464,0.395871888
4465,0.407081434
4466,0.509404575
4467,0.286614276
4468,0.41476908
4469,0.348273376
4470,0.400434185
4471,0.386525619
4472,0.368501382
4473,0.397744156
4474,0.44131874
4475,0.478082045
4476,0.318990575
4477,0.382302917
4478,0.418742838
4479,0.372359262
4480,0.394329218
4481,0.406578002
4482,0.439086294
4483,0.323772838
4484,0.424036814
4485,0.359936831
4486,0.295427345
4487,0.369415921
4488,0.384231224
4489,0.396166516
4490,0.473736792
4491,0.36731174
4492,0.424887842
4493,0.404940513
4494,0.479386598
4495,0.444536343
4496,0.406108556
4497,0.389438451
4498,0.431917374
4499,0.379042335
4500,0.436413254
4501,0.334134237
4502,0.381680187
4503,0.403866168
4504,0.395948906
4505,0.350017667
4506,0.504439893
4507,0.517547126
4508,0.415382691
4509,0.373579058
4510,0.455840242
4511,0.505537101
4512,0.340669004
4513,0.445435419
4514,0.327206794
4515,0.382116656
4516,0.367042047
4517,0.36904123
4518,0.388769726
4519,0.471215019
4520,0.429041604
4521,0.431265399
4522,0.41169564
4523,0.410455708
4524,0.3206196
4525,0.338131986
4526,0.450503891
4527,0.340432849
4528,0.440898504
4529,0.348875682
4530,0.403459334
4531,0.348097986
4532,0.360328965
4533,0.414084801
4534,0.40186134
4535,0.390594323
4536,0.331468775
4537,0.423192104
4538,0.493568941
4539,0.388732058
4540,0.457463626
4541,0.424695547
4542,0.430447495
4543,0.37241413
4544,0.420533494
4545,0.3863589
4546,0.466472046
4547,0.464419841
4548,0.388139141
4549,0.457595325
4550,0.353715398
4551,0.360951445
4552,0.413068041
4553,0.392525936
4554,0.418355391
4555,0.426764603
4556,0.42899707
4557,0.3662709
4558,0.473144233
4559,0.373377245
4560,0.514414229
4561,0.316289596
4562,0.409013218
4563,0.418258202
4564,0.438113881
4565,0.237724433
